Date,AAPL,BTC-USD,JNJ,XOM
2022-03-17,157.3730010986328,40951.37890625,157.4279327392578,68.82136535644531
2022-03-18,160.6650390625,41801.15625,155.6826934814453,68.55123138427734
2022-03-19,,42190.65234375,,
2022-03-20,,41247.82421875,,
2022-03-21,162.03677368164062,41077.99609375,156.564208984375,71.62721252441406
2022-03-22,165.4072265625,42358.80859375,155.8251495361328,71.31351470947266
2022-03-23,166.7691650390625,42892.95703125,155.2375030517578,72.43758392333984
2022-03-24,170.5511016845703,43960.93359375,156.0388946533203,72.65542602539062
2022-03-25,171.18797302246094,44348.73046875,157.53477478027344,74.24132537841797
2022-03-26,,44500.828125,,
2022-03-27,,46820.4921875,,
2022-03-28,172.05015563964844,47128.00390625,158.34506225585938,72.15874481201172
2022-03-29,175.34225463867188,47465.73046875,158.26495361328125,71.77532958984375
2022-03-30,174.17628479003906,47062.6640625,159.91224670410156,73.00399017333984
2022-03-31,171.0802001953125,45538.67578125,157.81085205078125,71.96703338623047
2022-04-01,170.78623962402344,46281.64453125,158.66561889648438,72.42886352539062
2022-04-02,,45868.94921875,,
2022-04-03,,46453.56640625,,
2022-04-04,174.83277893066406,46622.67578125,157.1341094970703,72.46373748779297
2022-04-05,171.52105712890625,45555.9921875,158.14918518066406,72.0890121459961
2022-04-06,168.3563690185547,43206.73828125,162.26296997070312,72.89070892333984
2022-04-07,168.66009521484375,43503.84765625,161.84445190429688,74.11062622070312
2022-04-08,166.6515655517578,42287.6640625,162.16505432128906,75.67039489746094
2022-04-09,,42782.13671875,,
2022-04-10,,42207.671875,,
2022-04-11,162.39926147460938,39521.90234375,160.13487243652344,73.06498718261719
2022-04-12,164.27066040039062,40127.18359375,160.1882781982422,74.58989715576172
2022-04-13,166.95529174804688,41166.73046875,160.86497497558594,75.6442642211914
2022-04-14,161.94854736328125,39935.515625,160.1882781982422,76.53305053710938
2022-04-15,,40553.46484375,,
2022-04-16,,40424.484375,,
2022-04-17,,39716.953125,,
2022-04-18,161.73301696777344,40826.21484375,158.1937255859375,77.16045379638672
2022-04-19,164.01593017578125,41502.75,163.01986694335938,76.47206115722656
2022-04-20,163.849365234375,41374.37890625,163.7410888671875,76.6463394165039
2022-04-21,163.05572509765625,40527.36328125,163.26918029785156,75.83596801757812
2022-04-22,158.519287109375,39740.3203125,161.64854431152344,74.18032836914062
2022-04-23,,39486.73046875,,
2022-04-24,,39469.29296875,,
2022-04-25,159.58729553222656,40458.30859375,165.62879943847656,71.67950439453125
2022-04-26,153.6302032470703,38117.4609375,164.44448852539062,71.70564270019531
2022-04-27,153.40487670898438,39241.12109375,162.14723205566406,73.75335693359375
2022-04-28,160.3319091796875,39773.828125,163.35821533203125,75.98408508300781
