Date,AAPL,BTC-USD,JNJ,XOM
2020-01-02,72.40,6985.47,122.64,53.31
2020-01-03,71.70,7344.88,121.22,52.88
2020-01-04,71.70,7410.66,121.22,52.88
2020-01-05,71.70,7411.32,121.22,52.88
2020-01-06,72.27,7769.22,121.07,53.28
2020-01-07,71.93,8163.69,121.81,52.85
2020-01-08,73.09,8079.86,121.79,52.05
2020-01-09,74.64,7879.07,122.15,52.45
2020-01-10,74.81,8166.55,121.87,51.98
2020-01-11,74.81,8037.54,121.87,51.98
2020-01-12,74.81,8192.49,121.87,51.98
2020-01-13,76.40,8144.19,122.41,52.48
2020-01-14,75.37,8827.76,123.10,52.03
2020-01-15,75.05,8807.01,123.51,51.95
2020-01-16,75.99,8723.79,124.51,51.74
2020-01-17,76.83,8929.04,125.33,51.55
2020-01-18,76.83,8942.81,125.33,51.55
2020-01-19,76.83,8706.25,125.33,51.55
2020-01-20,76.83,8657.64,125.33,51.55
2020-01-21,76.31,8745.89,125.41,50.81
2020-01-22,76.58,8680.88,124.55,50.52
2020-01-23,76.95,8406.52,124.79,50.20
2020-01-24,76.73,8445.43,124.61,49.86
2020-01-25,76.73,8367.85,124.61,49.86
2020-01-26,76.73,8596.83,124.61,49.86
2020-01-27,74.47,8909.82,124.97,48.67
2020-01-28,76.58,9358.59,125.60,48.61
2020-01-29,78.18,9316.63,126.48,48.20
2020-01-30,78.07,9508.99,126.33,48.71
2020-01-31,74.61,9350.53,125.07,46.71
2020-02-01,74.61,9392.88,125.07,46.71
2020-02-02,74.61,9344.37,125.07,46.71
2020-02-03,74.40,9293.52,126.17,45.66
2020-02-04,76.86,9180.96,127.37,45.09
2020-02-05,77.49,9613.42,129.38,47.16
2020-02-06,78.39,9729.80,128.99,46.52
2020-02-07,77.33,9795.94,127.61,46.22
2020-02-08,77.33,9865.12,127.61,46.22
2020-02-09,77.33,10116.67,127.61,46.22
2020-02-10,77.69,9856.61,127.59,45.73
2020-02-11,77.23,10208.24,127.70,46.16
2020-02-12,79.06,10326.05,126.94,46.73
2020-02-13,78.50,10214.38,126.10,46.47
2020-02-14,78.52,10312.12,126.13,46.25
2020-02-15,78.52,9889.42,126.13,46.25
2020-02-16,78.52,9934.43,126.13,46.25
2020-02-17,78.52,9690.14,126.13,46.25
2020-02-18,77.08,10142.00,125.30,45.67
2020-02-19,78.19,9633.39,125.13,46.02
2020-02-20,77.39,9608.48,124.65,45.65
2020-02-21,75.64,9686.44,125.97,45.10
2020-02-22,75.64,9663.18,125.97,45.10
2020-02-23,75.64,9924.52,125.97,45.10
2020-02-24,72.05,9650.17,123.37,42.98
2020-02-25,69.61,9341.71,122.30,41.34
2020-02-26,70.71,8820.52,121.48,40.43
2020-02-27,66.09,8784.49,117.63,38.00
2020-02-28,66.05,8672.46,113.71,39.23
2020-02-29,66.05,8599.51,113.71,39.23
2020-03-01,66.05,8562.45,113.71,39.23
2020-03-02,72.20,8869.67,118.39,41.09
2020-03-03,69.91,8787.79,114.64,39.12
2020-03-04,73.15,8755.25,121.31,39.98
2020-03-05,70.78,9078.76,120.07,38.22
2020-03-06,69.84,9122.55,120.09,36.37
2020-03-07,69.84,8909.95,120.09,36.37
2020-03-08,69.84,8108.12,120.09,36.37
2020-03-09,64.31,7923.64,115.36,31.92
2020-03-10,68.95,7909.73,119.76,33.11
2020-03-11,66.55,7911.43,111.44,32.02
2020-03-12,59.98,4970.79,106.04,28.36
2020-03-13,67.16,5563.71,113.54,29.07
2020-03-14,67.16,5200.37,113.54,29.07
2020-03-15,67.16,5392.31,113.54,29.07
2020-03-16,58.52,5014.48,107.49,26.30
2020-03-17,61.10,5225.63,115.49,28.07
2020-03-18,59.60,5238.44,114.11,25.26
2020-03-19,59.15,6191.19,107.42,26.26
2020-03-20,55.39,6198.78,101.37,24.97
2020-03-21,55.39,6185.07,101.37,24.97
2020-03-22,55.39,5830.25,101.37,24.97
2020-03-23,54.21,6416.31,93.97,23.99
2020-03-24,59.65,6734.80,100.77,27.03
2020-03-25,59.32,6681.06,100.95,28.44
2020-03-26,62.45,6716.44,107.02,29.61
2020-03-27,59.86,6469.80,104.13,28.18
2020-03-28,59.86,6242.19,104.13,28.18
2020-03-29,59.86,5922.04,104.13,28.18
2020-03-30,61.57,6429.84,112.46,28.60
2020-03-31,61.44,6438.64,110.87,28.96
2020-04-01,58.21,6606.78,108.91,28.62
2020-04-02,59.18,6793.62,112.58,30.81
2020-04-03,58.33,6733.39,113.44,29.90
2020-04-04,58.33,6867.53,113.44,29.90
2020-04-05,58.33,6791.13,113.44,29.90
2020-04-06,63.42,7271.78,118.17,30.86
2020-04-07,62.69,7176.41,116.24,31.45
2020-04-08,64.29,7334.10,121.13,33.44
2020-04-09,64.75,7302.09,119.41,32.89
2020-04-10,64.75,6865.49,119.41,32.89
2020-04-11,64.75,6859.08,119.41,32.89
2020-04-12,64.75,6971.09,119.41,32.89
2020-04-13,66.02,6845.04,118.18,32.61
2020-04-14,69.36,6842.43,123.47,32.36
2020-04-15,68.73,6642.11,124.85,30.87
2020-04-16,69.27,7116.80,126.55,29.86
2020-04-17,68.33,7096.18,128.54,32.96
2020-04-18,68.33,7257.67,128.54,32.96
2020-04-19,68.33,7189.42,128.54,32.96
2020-04-20,66.91,6881.96,128.24,31.41
2020-04-21,64.85,6880.32,126.56,31.24
2020-04-22,66.71,7117.21,129.36,32.13
2020-04-23,66.45,7429.72,131.49,33.14
2020-04-24,68.37,7550.90,130.94,33.35
2020-04-25,68.37,7569.94,130.94,33.35
2020-04-26,68.37,7679.87,130.94,33.35
2020-04-27,68.42,7795.60,130.45,33.51
2020-04-28,67.31,7807.06,128.00,34.30
2020-04-29,69.52,8801.04,127.03,36.20
2020-04-30,70.99,8658.55,126.86,35.44
2020-05-01,69.85,8864.77,125.38,32.90
2020-05-02,69.85,8988.60,125.38,32.90
2020-05-03,69.85,8897.47,125.38,32.90
2020-05-04,70.84,8912.65,125.36,34.23
2020-05-05,71.90,9003.07,126.40,34.19
2020-05-06,72.64,9268.76,125.20,33.55
2020-05-07,73.39,9951.52,124.79,33.74
2020-05-08,75.14,9842.67,125.73,35.22
2020-05-09,75.14,9593.90,125.73,35.22
2020-05-10,75.14,8756.43,125.73,35.22
2020-05-11,76.32,8601.80,126.08,34.88
2020-05-12,75.45,8804.48,124.41,34.30
2020-05-13,74.54,9269.99,124.40,32.60
2020-05-14,75.00,9733.72,124.83,32.89
2020-05-15,74.55,9328.20,127.20,32.65
2020-05-16,74.55,9377.01,127.20,32.65
2020-05-17,74.55,9670.74,127.20,32.65
2020-05-18,76.31,9726.58,127.27,35.25
2020-05-19,75.87,9729.04,126.00,34.16
2020-05-20,77.34,9522.98,124.87,35.27
2020-05-21,76.77,9081.76,124.05,34.64
2020-05-22,77.26,9182.58,122.91,34.67
2020-05-23,77.26,9209.29,122.91,34.67
2020-05-24,77.26,8790.37,122.91,34.67
2020-05-25,77.26,8906.93,122.91,34.67
2020-05-26,76.74,8835.05,123.08,35.69
2020-05-27,77.07,9181.02,123.36,35.95
2020-05-28,77.11,9525.75,125.13,35.02
2020-05-29,77.03,9439.12,126.64,35.35
2020-05-30,77.03,9700.41,126.64,35.35
2020-05-31,77.03,9461.06,126.64,35.35
2020-06-01,77.98,10167.27,125.31,35.98
2020-06-02,78.34,9529.80,126.22,36.78
2020-06-03,78.77,9656.72,126.56,38.28
2020-06-04,78.09,9800.64,124.92,38.17
2020-06-05,80.32,9665.53,125.41,41.27
2020-06-06,80.32,9653.68,125.41,41.27
2020-06-07,80.32,9758.85,125.41,41.27
2020-06-08,80.79,9771.49,124.96,42.56
2020-06-09,83.34,9795.70,124.27,41.61
2020-06-10,85.49,9870.09,125.83,39.38
2020-06-11,81.38,9321.78,119.93,35.90
2020-06-12,82.08,9480.84,121.02,36.67
2020-06-13,82.08,9475.28,121.02,36.67
2020-06-14,82.08,9386.79,121.02,36.67
2020-06-15,83.10,9450.70,120.26,36.65
2020-06-16,85.30,9538.02,122.99,37.47
2020-06-17,85.18,9480.25,122.62,36.25
2020-06-18,85.22,9411.84,122.10,36.48
2020-06-19,84.73,9288.02,122.45,35.75
2020-06-20,84.73,9332.34,122.45,35.75
2020-06-21,84.73,9303.63,122.45,35.75
2020-06-22,86.95,9648.72,122.08,36.09
2020-06-23,88.80,9629.66,121.63,36.31
2020-06-24,87.24,9313.61,119.04,34.60
2020-06-25,88.39,9264.81,118.91,35.12
2020-06-26,85.68,9162.92,117.33,33.91
2020-06-27,85.68,9045.39,117.33,33.91
2020-06-28,85.68,9143.58,117.33,33.91
2020-06-29,87.65,9190.85,118.38,34.46
2020-06-30,88.38,9137.99,119.73,34.77
2020-07-01,88.22,9228.33,119.52,33.98
2020-07-02,88.22,9123.41,120.02,34.27
2020-07-03,88.22,9087.30,120.02,34.27
2020-07-04,88.22,9132.49,120.02,34.27
2020-07-05,88.22,9073.94,120.02,34.27
2020-07-06,90.58,9375.47,121.73,34.51
2020-07-07,90.30,9252.28,121.62,33.62
2020-07-08,92.40,9428.33,121.98,33.54
2020-07-09,92.80,9277.97,121.31,32.15
2020-07-10,92.96,9278.81,121.21,33.16
2020-07-11,92.96,9240.35,121.21,33.16
2020-07-12,92.96,9276.50,121.21,33.16
2020-07-13,92.53,9243.61,123.63,33.17
2020-07-14,94.06,9243.21,125.94,34.26
2020-07-15,94.71,9192.84,126.23,34.70
2020-07-16,93.54,9132.23,127.07,34.42
2020-07-17,93.35,9151.39,127.15,33.83
2020-07-18,93.35,9159.04,127.15,33.83
2020-07-19,93.35,9185.82,127.15,33.83
2020-07-20,95.32,9164.23,127.37,33.04
2020-07-21,94.00,9374.89,127.49,34.71
2020-07-22,94.27,9525.36,127.72,33.90
2020-07-23,89.98,9581.07,127.37,33.97
2020-07-24,89.76,9536.89,126.11,33.76
2020-07-25,89.76,9677.11,126.11,33.76
2020-07-26,89.76,9905.17,126.11,33.76
2020-07-27,91.88,10990.87,125.31,34.26
2020-07-28,90.37,10912.82,125.01,33.86
2020-07-29,92.11,11100.47,124.76,34.23
2020-07-30,93.22,11111.21,125.02,32.55
2020-07-31,102.98,11323.47,124.10,32.71
2020-08-01,102.98,11759.59,124.10,32.71
2020-08-02,102.98,11053.61,124.10,32.71
2020-08-03,105.57,11246.35,125.45,32.85
2020-08-04,106.28,11205.89,125.34,33.80
2020-08-05,106.66,11747.02,126.34,34.09
2020-08-06,110.39,11779.77,125.62,33.93
2020-08-07,107.88,11601.47,126.51,33.77
2020-08-08,107.88,11754.05,126.51,33.77
2020-08-09,107.88,11675.74,126.51,33.77
2020-08-10,109.44,11878.11,126.03,34.60
2020-08-11,106.19,11410.53,125.13,34.96
2020-08-12,109.72,11584.93,127.42,34.95
2020-08-13,111.66,11784.14,126.00,34.10
2020-08-14,111.56,11768.87,126.21,34.25
2020-08-15,111.56,11865.70,126.21,34.25
2020-08-16,111.56,11892.80,126.21,34.25
2020-08-17,111.27,12254.40,126.85,33.80
2020-08-18,112.20,11991.23,127.78,33.64
2020-08-19,112.34,11758.28,128.04,33.26
2020-08-20,114.83,11878.37,128.92,32.76
2020-08-21,120.75,11592.49,130.06,32.51
2020-08-22,120.75,11681.83,130.06,32.51
2020-08-23,120.75,11664.85,130.06,32.51
2020-08-24,122.19,11774.60,130.40,33.47
2020-08-25,121.19,11366.13,130.32,32.41
2020-08-26,122.84,11488.36,130.53,31.72
2020-08-27,121.37,11323.40,131.11,31.50
2020-08-28,121.17,11542.50,131.68,32.26
2020-08-29,121.17,11506.87,131.68,32.26
2020-08-30,121.17,11711.51,131.68,32.26
2020-08-31,125.28,11680.82,131.48,31.66
2020-09-01,130.27,11970.48,129.86,31.26
2020-09-02,127.57,11414.03,131.84,31.07
2020-09-03,117.36,10245.30,128.17,31.01
2020-09-04,117.44,10511.81,127.35,30.98
2020-09-05,117.44,10169.57,127.35,30.98
2020-09-06,117.44,10280.35,127.35,30.98
2020-09-07,117.44,10369.56,127.35,30.98
2020-09-08,109.53,10131.52,126.21,30.27
2020-09-09,113.90,10242.35,128.30,30.09
2020-09-10,110.18,10363.14,125.91,29.33
2020-09-11,108.74,10400.92,126.65,29.25
2020-09-12,108.74,10442.17,126.65,29.25
2020-09-13,108.74,10323.76,126.65,29.25
2020-09-14,112.00,10680.84,127.14,29.06
2020-09-15,112.17,10796.95,127.61,28.75
2020-09-16,108.86,10974.91,127.19,29.97
2020-09-17,107.13,10948.99,126.13,29.97
2020-09-18,103.73,10944.59,127.85,29.48
2020-09-19,103.73,11094.35,127.85,29.48
2020-09-20,103.73,10938.27,127.85,29.48
2020-09-21,106.87,10462.26,124.36,28.88
2020-09-22,108.55,10538.46,123.59,28.17
2020-09-23,104.00,10246.19,123.79,27.26
2020-09-24,105.07,10760.07,123.99,27.21
2020-09-25,109.01,10692.72,124.84,27.46
2020-09-26,109.01,10750.72,124.84,27.46
2020-09-27,109.01,10775.27,124.84,27.46
2020-09-28,111.61,10709.65,126.08,27.99
2020-09-29,110.77,10844.64,126.04,27.18
2020-09-30,112.44,10784.49,127.60,27.22
2020-10-01,113.39,10619.45,126.26,26.26
2020-10-02,109.73,10575.97,125.33,26.15
2020-10-03,109.73,10549.33,125.33,26.15
2020-10-04,109.73,10669.58,125.33,26.15
2020-10-05,113.11,10793.34,127.04,26.75
2020-10-06,109.86,10604.41,125.35,26.47
2020-10-07,111.73,10668.97,126.74,26.56
2020-10-08,111.62,10915.69,127.61,27.95
2020-10-09,113.56,11064.46,129.39,27.54
2020-10-10,113.56,11296.36,129.39,27.54
2020-10-11,113.56,11384.18,129.39,27.54
2020-10-12,120.78,11555.36,130.13,27.45
2020-10-13,117.57,11425.90,127.15,27.13
2020-10-14,117.66,11429.51,126.93,27.07
2020-10-15,117.19,11495.35,126.15,27.31
2020-10-16,115.55,11322.12,126.93,27.03
2020-10-17,115.55,11358.10,126.93,27.03
2020-10-18,115.55,11483.36,126.93,27.03
2020-10-19,112.60,11742.04,123.69,26.49
2020-10-20,114.09,11916.33,123.89,26.72
2020-10-21,113.47,12823.69,123.35,26.29
2020-10-22,112.38,12965.89,124.34,27.64
2020-10-23,111.69,12931.54,124.48,27.08
2020-10-24,111.69,13108.06,124.48,27.08
2020-10-25,111.69,13031.17,124.48,27.08
2020-10-26,111.70,13075.25,123.39,26.44
2020-10-27,113.20,13654.22,122.69,26.02
2020-10-28,107.96,13271.29,118.58,25.03
2020-10-29,111.96,13437.88,117.58,26.14
2020-10-30,105.69,13546.52,117.51,25.86
2020-10-31,105.69,13781.00,117.51,25.86
2020-11-01,105.69,13737.11,117.51,25.86
2020-11-02,105.60,13550.49,118.86,26.95
2020-11-03,107.22,13950.30,118.70,26.49
2020-11-04,111.60,14133.71,119.47,26.34
2020-11-05,115.56,15579.85,119.78,26.30
2020-11-06,115.43,15565.88,121.91,25.99
2020-11-07,115.43,14833.75,121.91,25.99
2020-11-08,115.43,15479.57,121.91,25.99
2020-11-09,113.13,15332.32,125.20,29.28
2020-11-10,112.79,15290.90,127.08,29.93
2020-11-11,116.21,15701.34,126.67,29.62
2020-11-12,115.94,16276.34,127.10,28.60
2020-11-13,115.99,16317.81,128.47,29.29
2020-11-14,115.99,16068.14,128.47,29.29
2020-11-15,115.99,15955.59,128.47,29.29
2020-11-16,117.00,16716.11,129.29,30.98
2020-11-17,116.11,17645.41,128.00,31.40
2020-11-18,114.79,17804.01,126.30,30.21
2020-11-19,115.38,17817.09,126.11,30.37
2020-11-20,114.12,18621.31,125.44,29.99
2020-11-21,114.12,18642.23,125.44,29.99
2020-11-22,114.12,18370.00,125.44,29.99
2020-11-23,110.72,18364.12,124.16,31.96
2020-11-24,112.01,19107.46,124.16,34.08
2020-11-25,112.84,18732.12,124.00,33.13
2020-11-26,112.84,17150.62,124.00,33.13
2020-11-27,113.39,17108.40,124.27,32.63
2020-11-28,113.39,17717.41,124.27,32.63
2020-11-29,113.39,18177.48,124.27,32.63
2020-11-30,115.78,19625.84,124.86,30.96
2020-12-01,119.35,18803.00,127.25,31.26
2020-12-02,119.70,19201.09,127.84,32.43
2020-12-03,119.56,19445.40,128.59,32.65
2020-12-04,118.89,18699.77,129.68,33.84
2020-12-05,118.89,19154.23,129.68,33.84
2020-12-06,118.89,19345.12,129.68,33.84
2020-12-07,120.35,19191.63,128.56,33.21
2020-12-08,120.96,18321.14,130.79,34.29
2020-12-09,118.44,18553.92,132.13,34.75
2020-12-10,119.86,18264.99,131.39,35.73
2020-12-11,119.05,18058.90,132.00,35.56
2020-12-12,119.05,18803.66,132.00,35.56
2020-12-13,119.05,19142.38,132.00,35.56
2020-12-14,118.44,19246.64,128.65,34.28
2020-12-15,124.37,19417.08,129.94,34.94
2020-12-16,124.30,21310.60,129.17,35.48
2020-12-17,125.17,22805.16,132.57,35.30
2020-12-18,123.18,23137.96,133.34,34.69
2020-12-19,123.18,23869.83,133.34,34.69
2020-12-20,123.18,23477.29,133.34,34.69
2020-12-21,124.71,22803.08,132.06,34.06
2020-12-22,128.26,23783.03,131.80,33.48
2020-12-23,127.36,23241.35,131.12,33.91
2020-12-24,128.35,23735.95,131.58,33.77
2020-12-25,128.35,24664.79,131.58,33.77
2020-12-26,128.35,26437.04,131.58,33.77
2020-12-27,128.35,26272.29,131.58,33.77
2020-12-28,132.94,27084.81,132.20,33.89
2020-12-29,131.17,27362.44,133.02,33.51
2020-12-30,130.05,28840.95,134.67,33.77
2020-12-31,129.05,29001.72,135.82,33.47
2021-01-01,129.05,29374.15,135.82,33.47
2021-01-02,129.05,32127.27,135.82,33.47
2021-01-03,129.05,32782.02,135.82,33.47
2021-01-04,125.86,31971.91,135.06,33.69
2021-01-05,127.41,33992.43,136.65,35.32
2021-01-06,123.12,36824.36,137.93,36.22
2021-01-07,127.33,39371.04,138.40,36.50
2021-01-08,128.42,40797.61,138.11,36.91
2021-01-09,128.42,40254.55,138.11,36.91
2021-01-10,128.42,38356.44,138.11,36.91
2021-01-11,125.44,35566.66,137.54,38.03
2021-01-12,125.26,33922.96,136.47,38.87
2021-01-13,127.30,37316.36,136.26,39.31
2021-01-14,125.37,39187.33,138.64,40.85
2021-01-15,123.65,36825.37,138.34,38.88
2021-01-16,123.65,36178.14,138.34,38.88
2021-01-17,123.65,35791.28,138.34,38.88
2021-01-18,123.65,36630.07,138.34,38.88
2021-01-19,124.32,36069.80,140.48,39.65
2021-01-20,128.40,35547.75,140.13,40.21
2021-01-21,133.11,30825.70,139.57,39.06
2021-01-22,135.25,33005.76,141.14,38.51
2021-01-23,135.25,32067.64,141.14,38.51
2021-01-24,135.25,32289.38,141.14,38.51
2021-01-25,139.00,32366.39,143.24,38.08
2021-01-26,139.23,32569.85,147.12,37.24
2021-01-27,138.16,30432.55,144.88,36.82
2021-01-28,133.33,33466.10,145.99,37.40
2021-01-29,128.34,34316.39,140.78,36.41
2021-01-30,128.34,34269.52,140.78,36.41
2021-01-31,128.34,33114.36,140.78,36.41
2021-02-01,130.46,33537.18,140.42,36.47
2021-02-02,131.28,35510.29,139.16,37.05
2021-02-03,130.26,37472.09,138.51,38.50
2021-02-04,133.62,36926.07,139.80,39.24
2021-02-05,133.20,38144.31,141.92,40.55
2021-02-06,133.20,39266.01,141.92,40.55
2021-02-07,133.20,38903.44,141.92,40.55
2021-02-08,133.35,46196.46,142.33,42.30
2021-02-09,132.47,46481.11,143.49,41.80
2021-02-10,131.87,44918.18,143.96,42.21
2021-02-11,131.62,47909.33,143.31,41.15
2021-02-12,131.85,47504.85,143.76,41.71
2021-02-13,131.85,47105.52,143.76,41.71
2021-02-14,131.85,48717.29,143.76,41.71
2021-02-15,131.85,47945.06,143.76,41.71
2021-02-16,129.73,49199.87,142.46,42.97
2021-02-17,127.44,52149.01,142.96,43.64
2021-02-18,126.34,51679.80,143.03,42.95
2021-02-19,126.49,55888.13,140.65,43.24
2021-02-20,126.49,56099.52,140.65,43.24
2021-02-21,126.49,57539.95,140.65,43.24
2021-02-22,122.72,54207.32,140.57,44.83
2021-02-23,122.59,48824.43,139.32,45.45
2021-02-24,122.09,49705.33,141.19,46.82
2021-02-25,117.84,47093.85,141.34,46.04
2021-02-26,118.11,46339.76,137.60,44.89
2021-02-27,118.11,46188.45,137.60,44.89
2021-02-28,118.11,45137.77,137.60,44.89
2021-03-01,124.47,49631.24,138.35,46.57
2021-03-02,121.87,48378.99,138.09,46.30
2021-03-03,118.89,50538.24,135.66,46.67
2021-03-04,117.01,48561.17,132.92,48.48
2021-03-05,118.26,48927.30,135.55,50.31
2021-03-06,118.26,48912.38,135.55,50.31
2021-03-07,118.26,51206.69,135.55,50.31
2021-03-08,113.33,52246.52,136.68,50.26
2021-03-09,117.94,54824.12,136.94,49.48
2021-03-10,116.86,56008.55,138.20,51.00
2021-03-11,118.79,57805.12,138.19,50.62
2021-03-12,117.88,57332.09,138.59,51.17
2021-03-13,117.88,61243.09,138.59,51.17
2021-03-14,117.88,59302.32,138.59,51.17
2021-03-15,120.77,55907.20,139.31,49.86
2021-03-16,122.30,56804.90,140.13,48.81
2021-03-17,121.52,58870.89,139.61,49.02
2021-03-18,117.40,57858.92,139.35,46.91
2021-03-19,116.87,58346.65,138.98,46.64
2021-03-20,116.87,58313.64,138.98,46.64
2021-03-21,116.87,57523.42,138.98,46.64
2021-03-22,120.18,54529.14,139.38,46.16
2021-03-23,119.35,54738.95,139.25,45.59
2021-03-24,116.97,52774.27,140.60,46.52
2021-03-25,117.45,51704.16,140.65,46.39
2021-03-26,118.06,55137.31,143.22,47.65
2021-03-27,118.06,55973.51,143.22,47.65
2021-03-28,118.06,55950.75,143.22,47.65
2021-03-29,118.23,57750.20,144.19,47.39
2021-03-30,116.78,58917.69,143.29,46.81
2021-03-31,118.97,58918.83,142.72,46.10
2021-04-01,119.80,59095.81,141.40,47.39
2021-04-02,119.80,59384.31,141.40,47.39
2021-04-03,119.80,57603.89,141.40,47.39
2021-04-04,119.80,58758.55,141.40,47.39
2021-04-05,122.63,59057.88,141.92,46.65
2021-04-06,122.93,58192.36,141.89,46.52
2021-04-07,124.57,56048.94,142.08,46.73
2021-04-08,126.97,58323.95,141.52,46.24
2021-04-09,129.54,58245.00,140.03,46.13
2021-04-10,129.54,59793.23,140.03,46.13
2021-04-11,129.54,60204.96,140.03,46.13
2021-04-12,127.83,59893.45,140.37,45.83
2021-04-13,130.93,63503.46,138.49,46.00
2021-04-14,128.60,63109.70,138.87,47.33
2021-04-15,131.00,63314.01,139.28,47.05
2021-04-16,130.67,61572.79,140.89,46.78
2021-04-17,130.67,60683.82,140.89,46.78
2021-04-18,130.67,56216.18,140.89,46.78
2021-04-19,131.33,55724.27,141.28,46.63
2021-04-20,129.65,56473.03,144.57,45.65
2021-04-21,130.03,53906.09,144.66,46.24
2021-04-22,128.51,51762.27,143.44,45.64
2021-04-23,130.83,51093.65,143.73,45.88
2021-04-24,130.83,50050.87,143.73,45.88
2021-04-25,130.83,49004.25,143.73,45.88
2021-04-26,131.22,54021.75,142.52,45.97
2021-04-27,130.90,55033.12,141.70,46.58
2021-04-28,130.11,54824.70,140.66,47.98
2021-04-29,130.01,53555.11,142.59,48.67
2021-04-30,128.04,57750.18,141.31,47.26
2021-05-01,128.04,57828.05,141.31,47.26
2021-05-02,128.04,56631.08,141.31,47.26
2021-05-03,129.09,57200.29,143.47,48.57
2021-05-04,124.53,53333.54,145.69,48.87
2021-05-05,124.77,57424.01,145.08,50.34
2021-05-06,126.37,56396.52,145.66,50.82
2021-05-07,127.04,57356.40,146.32,51.55
2021-05-08,127.04,58803.78,146.32,51.55
2021-05-09,127.04,58232.32,146.32,51.55
2021-05-10,123.76,55859.80,147.86,51.67
2021-05-11,122.84,56704.57,146.65,50.03
2021-05-12,119.78,49150.54,146.06,50.30
2021-05-13,121.93,49716.19,147.59,49.68
2021-05-14,124.35,49880.54,147.82,50.91
2021-05-15,124.35,46760.19,147.82,50.91
2021-05-16,124.35,46456.06,147.82,50.91
2021-05-17,123.20,43537.51,147.96,52.10
2021-05-18,121.81,42909.40,148.02,50.62
2021-05-19,121.65,37002.44,147.69,49.41
2021-05-20,124.21,40782.74,148.55,49.29
2021-05-21,122.38,37304.69,148.46,49.36
2021-05-22,122.38,37536.63,148.46,49.36
2021-05-23,122.38,34770.58,148.46,49.36
2021-05-24,124.01,38705.98,149.03,49.94
2021-05-25,123.81,38402.22,148.62,48.81
2021-05-26,123.76,39294.20,147.73,49.37
2021-05-27,122.23,38436.97,147.51,49.06
2021-05-28,121.58,35697.61,147.89,48.90
2021-05-29,121.58,34616.07,147.89,48.90
2021-05-30,121.58,35678.13,147.89,48.90
2021-05-31,121.58,37332.86,147.89,48.90
2021-06-01,121.25,36684.93,144.64,50.65
2021-06-02,122.01,37575.18,145.23,51.05
2021-06-03,120.53,39208.77,145.09,51.25
2021-06-04,122.82,36894.41,145.02,51.48
2021-06-05,122.82,35551.96,145.02,51.48
2021-06-06,122.82,35862.38,145.02,51.48
2021-06-07,122.83,33560.71,144.04,51.14
2021-06-08,123.65,33472.63,142.77,52.05
2021-06-09,124.03,37345.12,144.69,52.48
2021-06-10,123.04,36702.60,145.99,52.57
2021-06-11,124.25,37334.40,144.14,52.08
2021-06-12,124.25,35552.52,144.14,52.08
2021-06-13,124.25,39097.86,144.14,52.08
2021-06-14,127.30,40218.48,144.50,52.00
2021-06-15,126.48,40406.27,143.73,53.89
2021-06-16,126.98,38347.06,143.68,53.70
2021-06-17,128.58,38053.50,144.37,51.93
2021-06-18,127.28,35787.25,141.54,50.60
2021-06-19,127.28,35615.87,141.54,50.60
2021-06-20,127.28,35698.30,141.54,50.60
2021-06-21,129.08,31676.69,143.16,52.43
2021-06-22,130.72,32505.66,142.97,53.44
2021-06-23,130.44,33723.03,142.11,53.83
2021-06-24,130.16,34662.44,142.75,54.05
2021-06-25,129.87,31637.78,143.49,54.17
2021-06-26,129.87,32186.28,143.49,54.17
2021-06-27,129.87,34649.64,143.49,54.17
2021-06-28,131.50,34434.34,143.32,52.78
2021-06-29,133.01,35867.78,143.33,52.46
2021-06-30,133.62,35040.84,143.95,52.84
2021-07-01,133.93,33572.12,145.02,52.99
2021-07-02,136.55,33897.05,147.65,52.92
2021-07-03,136.55,34668.55,147.65,52.92
2021-07-04,136.55,35287.78,147.65,52.92
2021-07-05,136.55,33746.00,147.65,52.92
2021-07-06,138.56,34235.20,146.77,51.41
2021-07-07,141.05,33855.33,148.03,50.61
2021-07-08,139.75,32877.37,147.74,50.38
2021-07-09,141.58,33798.01,148.33,51.29
2021-07-10,141.58,33520.52,148.33,51.29
2021-07-11,141.58,34240.19,148.33,51.29
2021-07-12,140.98,33155.85,148.09,51.24
2021-07-13,142.09,32702.03,147.91,51.00
2021-07-14,145.52,32822.35,148.91,49.87
2021-07-15,144.86,31780.73,147.12,49.38
2021-07-16,142.83,31421.54,146.89,48.02
2021-07-17,142.83,31533.07,146.89,48.02
2021-07-18,142.83,31796.81,146.89,48.02
2021-07-19,138.98,30817.83,145.82,46.37
2021-07-20,142.59,29807.35,147.19,46.88
2021-07-21,141.86,32110.69,148.10,48.39
2021-07-22,143.23,32313.11,148.53,47.84
2021-07-23,144.94,33581.55,150.11,47.78
2021-07-24,144.94,34292.45,150.11,47.78
2021-07-25,144.94,35350.19,150.11,47.78
2021-07-26,145.36,37337.54,150.18,48.99
2021-07-27,143.20,39406.94,150.87,48.45
2021-07-28,141.45,39995.91,150.45,48.77
2021-07-29,142.09,40008.42,150.45,49.37
2021-07-30,142.31,42235.55,150.47,48.23
2021-07-31,142.31,41626.20,150.47,48.23
2021-08-01,142.31,39974.89,150.47,48.23
2021-08-02,141.98,39201.95,150.53,48.24
2021-08-03,143.77,38152.98,152.38,48.76
2021-08-04,143.37,39747.50,151.48,47.62
2021-08-05,143.48,40869.55,151.77,47.92
